#timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rot_x,rot_y,rot_z,rot_r
1.437557587296999931e+09,-4.493441599999999925e-01,-6.227397999999999961e-02,-1.020991800000000012e-02,3.139847199999999949e-01,3.909537600000000113e-02,-4.398229699999999798e-01,6.974843000000000015e-02,-6.592530599999999463e-01,7.332243299999999797e-01,1.513363000000000069e-01
1.437557587306999922e+09,-7.621662599999999843e-01,4.705810500000000007e-01,-5.511645699999999648e-01,2.638937800000000222e-01,1.466076600000000042e-02,-4.948008400000000195e-01,7.133741999999999861e-02,-6.578825000000000367e-01,7.340069999999999650e-01,1.527590299999999901e-01
1.437557587316999912e+09,-1.313665700000000047e+00,2.179737099999999872e-01,-1.081062559999999978e-01,2.064724599999999965e-01,-3.054326200000000158e-02,-5.888740999999999559e-01,7.298725999999999825e-02,-6.566284999999999483e-01,7.346317999999999460e-01,1.543636200000000069e-01
1.437557587326999903e+09,-1.128816400000000053e+00,2.927780200000000121e-03,-5.553668999999999967e-01,1.502728500000000134e-01,2.932153300000000032e-02,-6.890560000000000018e-01,7.524108999999999658e-02,-6.557613599999999598e-01,7.348447399999999963e-01,1.559455800000000003e-01
1.437557587336999893e+09,-7.621426599999999718e-01,-1.384363200000000016e-01,-8.031199999999999450e-01,9.285152000000000683e-02,1.014036299999999946e-01,-8.723155999999999688e-01,7.737581400000000109e-02,-6.550306999999999658e-01,7.346652999999999656e-01,1.587912300000000054e-01
1.437557587346999884e+09,-1.541473199999999988e+00,-7.133359999999999701e-01,-1.275817299999999932e+00,8.307768000000000097e-02,-7.330383000000000211e-03,-9.395107600000000003e-01,8.010087999999999930e-02,-6.546260999999999886e-01,7.341206700000000307e-01,1.616029999999999966e-01
1.437557587357000113e+09,-2.313428000000000040e+00,-6.033315700000000392e-01,-1.851595899999999961e+00,4.520402999999999921e-02,-8.918632599999999633e-02,-9.285151999999999850e-01,8.128682499999999311e-02,-6.549712399999999546e-01,7.335200299999999896e-01,1.623376500000000000e-01
1.437557587367000103e+09,-6.951487000000000194e+00,-2.610662500000000108e+00,1.967778000000000027e+00,1.221730499999999948e-02,-1.026253599999999988e-01,-8.319984700000000455e-01,8.229849499999999929e-02,-6.538774400000000320e-01,7.344382999999999884e-01,1.620854899999999987e-01
1.437557587377000093e+09,-6.462528999999999968e+00,-2.144841200000000114e+00,-1.483990900000000046e+01,2.956587700000000152e-01,2.015855300000000128e-01,-7.342600000000000238e-01,8.356331999999999649e-02,-6.621120600000000023e-01,7.277549500000000116e-01,1.581056700000000037e-01
1.437557587387000084e+09,-6.462528999999999968e+00,-2.144841200000000114e+00,-1.483990900000000046e+01,-5.986479500000000398e-01,6.206390999999999991e-01,-1.313360300000000036e+00,8.356331999999999649e-02,-6.621120600000000023e-01,7.277549500000000116e-01,1.581056700000000037e-01
1.437557587397000074e+09,-7.430255999999999972e+00,-6.597395999999999816e+00,7.510255299999999856e+00,1.023810099999999945e+00,-1.356120899999999907e-01,-1.859473799999999954e+00,8.316743000000000052e-02,-6.587865000000000526e-01,7.301642000000000410e-01,1.610715400000000130e-01
1.437557587407999992e+09,-5.799290700000000243e+00,-1.086330199999999913e+01,4.277761500000000439e+00,1.332907899999999923e+00,1.123992060000000015e-01,-1.623679899999999954e+00,8.604410999999999310e-02,-6.516912999999999734e-01,7.363904000000000005e-01,1.600750099999999898e-01
1.437557587417000055e+09,-3.617678900000000031e+00,-8.866013000000000588e+00,1.384241499999999903e+00,1.659110000000000085e+00,2.614503200000000138e-01,-1.356120800000000015e+00,8.909611000000000613e-02,-6.454754499999999506e-01,7.411162000000000027e-01,1.617717899999999986e-01
1.437557587427000046e+09,-5.957809000000000133e+00,-6.239004000000000438e+00,-1.069626100000000024e+00,2.141693599999999975e+00,4.483750799999999814e-01,-1.284038800000000036e+00,9.076541999999999943e-02,-6.381424999999999459e-01,7.469902999999999960e-01,1.629147699999999865e-01
1.437557587437000036e+09,-6.357204399999999644e+00,-5.536564000000000263e+00,-4.055111000000000132e+00,2.750115399999999877e+00,7.098254000000000508e-01,-1.231504300000000107e+00,8.959338999999999498e-02,-6.349960000000000049e-01,7.499841999999999897e-01,1.621011800000000114e-01
1.437557587447000027e+09,-7.106560700000000175e+00,-4.988407999999999731e+00,-8.717627000000000237e+00,2.941927000000000181e+00,8.845328700000000266e-01,-1.009149400000000085e+00,8.929035999999999917e-02,-6.273372000000000392e-01,7.560485599999999806e-01,1.639084799999999953e-01
1.437557587457000017e+09,-6.586035299999999815e+00,-5.115659700000000143e+00,-7.105531700000000228e+00,3.092199799999999943e+00,7.379252299999999876e-01,-9.627236000000000127e-01,8.826080999999999510e-02,-6.180038500000000212e-01,7.634260000000000490e-01,1.657170199999999927e-01
1.437557587467000008e+09,-4.594332699999999825e+00,-5.963710999999999984e+00,-7.694443699999999886e+00,3.656639300000000148e+00,4.276056599999999985e-01,-9.724974600000000358e-01,8.859910999999999481e-02,-6.081469699999999534e-01,7.708466999999999958e-01,1.676394800000000074e-01
1.437557587476999998e+09,-1.898347999999999924e+00,-6.318670299999999962e+00,-1.081438999999999950e+01,3.962072000000000038e+00,4.642576000000000341e-02,-9.602802000000000282e-01,9.108916999999999708e-02,-5.986002700000000454e-01,7.774054000000000242e-01,1.703567400000000065e-01
1.437557587486999989e+09,-1.898347999999999924e+00,-6.318670299999999962e+00,-1.081438999999999950e+01,3.903429000000000038e+00,-7.941247999999999363e-02,-9.028588499999999906e-01,9.108916999999999708e-02,-5.986002700000000454e-01,7.774054000000000242e-01,1.703567400000000065e-01
1.437557587496999979e+09,3.845103700000000124e+00,-1.264642700000000008e+00,-2.681795600000000057e+00,3.677408699999999975e+00,-2.736676299999999951e-01,-8.161159999999999526e-01,9.763629999999999531e-02,-5.872435599999999978e-01,7.840321700000000282e-01,1.758005900000000066e-01
1.437557587512000084e+09,5.252990699999999791e+00,5.643819999999999837e+00,-3.832649500000000042e+00,3.227812000000000126e+00,-4.850270199999999754e-01,-8.881980999999999904e-01,1.190915599999999991e-01,-5.499149599999999527e-01,8.063813399999999465e-01,1.820986099999999941e-01
1.437557587516999960e+09,5.252990699999999791e+00,5.643819999999999837e+00,-3.832649500000000042e+00,2.844188700000000125e+00,-4.874704799999999838e-01,-9.236282999999999577e-01,1.190915599999999991e-01,-5.499149599999999527e-01,8.063813399999999465e-01,1.820986099999999941e-01
1.437557587528000116e+09,6.412688700000000352e+00,4.471421000000000312e+00,-7.046177000000000135e+00,1.679879399999999912e+00,-6.255260000000000264e-01,-1.048244699999999918e+00,1.282774700000000045e-01,-5.406383999999999634e-01,8.101036499999999529e-01,1.870489100000000127e-01
1.437557587538000107e+09,-1.066473900000000086e+01,3.880349600000000176e+00,-1.543101000000000056e+01,1.154535300000000042e+00,-4.434881800000000096e-01,-2.172236999999999973e+00,1.346237200000000023e-01,-5.395497000000000209e-01,8.098857999999999890e-01,1.866751299999999947e-01
1.437557587546999931e+09,-1.359637449999999959e+01,9.966134999999999522e+00,-7.116023000000000209e+00,5.729916000000000453e-01,2.853962399999999899e+00,-1.925447200000000025e+00,1.380898799999999982e-01,-5.330243999999999538e-01,8.120420600000000100e-01,1.934009600000000106e-01
1.437557587556999922e+09,1.476021399999999950e+01,6.116130000000000067e+00,-1.166910799999999959e+01,-7.892379000000000477e-01,-2.816088699999999889e+00,-1.964542599999999917e+00,1.423241000000000089e-01,-5.355229999999999713e-01,8.020887399999999667e-01,2.227391599999999916e-01
1.437557587566999912e+09,1.489224300000000056e+01,3.894962000000000035e+00,-2.552815999999999974e+00,-4.557054600000000066e-01,-4.781852999999999909e+00,-1.921782000000000101e+00,1.693053999999999948e-01,-5.433031299999999675e-01,7.882225499999999663e-01,2.342275199999999946e-01
1.437557587578000069e+09,1.203655599999999914e+01,2.719660800000000211e+00,4.941322300000000389e+00,4.398229699999999659e-02,-3.505144800000000060e+00,-9.126326999999999634e-01,1.951542500000000013e-01,-5.457583000000000295e-01,7.791703300000000221e-01,2.386551600000000051e-01
1.437557587586999893e+09,1.758086700000000002e+00,6.199244000000000199e+00,8.742959500000000439e-01,1.295034300000000027e-01,-2.649933299999999825e+00,-1.551597700000000024e-01,2.042727799999999871e-01,-5.466711499999999946e-01,7.766037000000000079e-01,2.372972000000000137e-01
1.437557587596999884e+09,-1.360954299999999950e+00,7.148015000000000008e+00,-1.155301600000000040e+00,-4.251621999999999901e-01,-1.130100700000000069e+00,1.379333700000000107e+00,2.126209400000000083e-01,-5.494436600000000004e-01,7.744027399999999783e-01,2.306607999999999992e-01
1.437557587607000113e+09,-2.728450000000000042e+00,6.786768000000000356e+00,-3.001606999999999914e+00,-7.562511600000000334e-01,-1.409877000000000047e+00,1.891238799999999998e+00,2.123059800000000052e-01,-5.548754999999999660e-01,7.732706000000000301e-01,2.215672999999999948e-01
1.437557587617000103e+09,-3.009780000000000122e+00,7.004751699999999914e+00,-4.375829000000000413e+00,-9.065239999999999965e-01,-1.637118800000000096e+00,2.063502800000000192e+00,2.115476400000000090e-01,-5.622654000000000263e-01,7.712579400000000307e-01,2.103957499999999925e-01
1.437557587627000093e+09,-3.242520600000000197e+00,6.642407999999999646e+00,-4.899665999999999855e+00,-9.199630600000000547e-01,-1.960877399999999993e+00,2.123367500000000074e+00,2.114680899999999975e-01,-5.704979000000000022e-01,7.685867499999999852e-01,1.977061999999999986e-01
1.437557587637000084e+09,-3.390519999999999978e+00,6.514483000000000246e+00,-4.509068499999999702e+00,-8.613199999999999745e-01,-2.036624699999999955e+00,2.158797700000000042e+00,2.121681400000000051e-01,-5.788662399999999764e-01,7.655638000000000165e-01,1.838769600000000060e-01
1.437557587647000074e+09,-3.062615599999999993e+00,6.536813000000000429e+00,-4.238455300000000037e+00,-7.562511600000000334e-01,-2.135584800000000172e+00,2.073276799999999920e+00,2.135390500000000080e-01,-5.867708299999999655e-01,7.625286999999999482e-01,1.692658700000000127e-01
1.437557587657000065e+09,-3.677402999999999977e+00,6.586630000000000429e+00,-3.191495199999999866e+00,-7.195992500000000236e-01,-2.196671499999999888e+00,2.010968399999999878e+00,2.152291400000000132e-01,-5.941005299999999600e-01,7.594185500000000255e-01,1.549339700000000042e-01
1.437557587667000055e+09,-4.082917700000000316e+00,6.686244000000000298e+00,-2.396291499999999797e+00,-5.522221999999999964e-01,-2.230879799999999857e+00,1.966986099999999960e+00,2.163552300000000095e-01,-5.975061000000000400e-01,7.578836700000000093e-01,1.476115000000000066e-01
1.437557587677000046e+09,-4.223046000000000078e+00,6.525590000000000224e+00,-1.332909600000000028e+00,-4.764748799999999895e-01,-2.188119400000000159e+00,1.955990600000000024e+00,2.185437199999999969e-01,-6.035554400000000541e-01,7.551605700000000310e-01,1.330114799999999875e-01
1.437557587687000036e+09,-5.175158999999999843e+00,5.066377600000000037e+00,-1.506226700000000029e+00,-4.471533599999999997e-01,-2.013411800000000085e+00,2.037846599999999953e+00,2.202721099999999932e-01,-6.088382599999999645e-01,7.528622999999999843e-01,1.182992499999999947e-01
1.437557587697999954e+09,-5.313754000000000310e+00,2.911759400000000220e+00,-1.748009200000000041e+00,-8.564330999999999472e-01,-2.058615999999999779e+00,2.305405400000000160e+00,2.207875699999999886e-01,-6.149221000000000270e-01,7.500105999999999717e-01,1.029936000000000046e-01
1.437557587707000017e+09,-4.081045999999999729e+00,-2.038507499999999972e-01,-3.065043699999999927e+00,-1.339016699999999949e+00,-2.652376999999999985e+00,2.382374500000000062e+00,2.209477699999999878e-01,-6.236251600000000117e-01,7.449283599999999561e-01,8.576498999999999928e-02
1.437557587717000008e+09,-3.385806800000000116e+00,-2.533738099999999882e+00,-3.168979199999999885e+00,-1.591914800000000074e+00,-2.866179699999999997e+00,2.287079600000000212e+00,2.230083800000000060e-01,-6.345819999999999794e-01,7.369767400000000190e-01,6.662044999999999773e-02
1.437557587729000092e+09,-1.893807400000000030e+00,-2.967129700000000092e+00,-3.818750399999999878e+00,-1.749517999999999907e+00,-2.847853699999999932e+00,1.529606599999999927e+00,2.266145999999999994e-01,-6.464857000000000520e-01,7.268253999999999548e-01,4.926335400000000225e-02
1.437557587736999989e+09,1.376593100000000069e-01,-1.671396300000000057e+00,-5.117592300000000094e+00,-1.635897200000000051e+00,-2.840523500000000201e+00,1.103222600000000053e+00,2.295859299999999936e-01,-6.529668600000000378e-01,7.205158999999999869e-01,4.220888999999999891e-02
1.437557587747999907e+09,3.632283199999999934e-01,1.817803400000000069e+00,-6.368927000000000227e+00,-1.627345000000000041e+00,-2.759889100000000095e+00,9.896017000000000008e-02,2.373765999999999932e-01,-6.625159999999999938e-01,7.097320000000000295e-01,3.170752500000000029e-02
1.437557587769000053e+09,1.949723499999999943e+00,2.402984599999999915e+00,-9.672587999999999298e+00,-1.489289499999999933e+00,-2.780658499999999922e+00,-6.817256000000000427e-01,2.608475699999999731e-01,-6.788178999999999741e-01,6.861211699999999469e-01,2.006243499999999999e-02
1.437557587769000053e+09,1.949723499999999943e+00,2.402984599999999915e+00,-9.672587999999999298e+00,-1.489289499999999933e+00,-2.780658499999999922e+00,-6.817256000000000427e-01,2.608475699999999731e-01,-6.788178999999999741e-01,6.861211699999999469e-01,2.006243499999999999e-02
1.437557587782999992e+09,1.949723499999999943e+00,2.402984599999999915e+00,-9.672587999999999298e+00,-1.663996899999999890e+00,-2.822197399999999856e+00,-9.480628399999999623e-01,2.608475699999999731e-01,-6.788178999999999741e-01,6.861211699999999469e-01,2.006243499999999999e-02
1.437557587796000004e+09,4.094176000000000037e+00,-1.114364899999999992e+01,-1.981399399999999922e+00,2.687806999999999835e-01,-2.720793700000000204e+00,-1.717753000000000085e+00,2.964105000000000212e-01,-6.861579399999999662e-01,6.642803000000000457e-01,7.729597999999999851e-03
1.437557587798000097e+09,-6.082184299999999766e-01,-1.046003499999999953e+01,2.186263799999999868e+00,2.199114899999999873e-01,-2.794097700000000017e+00,-1.236391299999999971e+00,-3.189893400000000101e-01,6.794955999999999774e-01,-6.606824000000000030e-01,5.504269600000000207e-03
1.437557587809000015e+09,-6.082184299999999766e-01,-1.046003499999999953e+01,2.186263799999999868e+00,2.199114899999999873e-01,-2.794097700000000017e+00,-1.236391299999999971e+00,-3.189893400000000101e-01,6.794955999999999774e-01,-6.606824000000000030e-01,5.504269600000000207e-03
1.437557587818000078e+09,3.897934000000000121e-01,-1.446539900000000101e+00,4.804058999999999635e+00,9.712757499999999933e-01,-2.180788999999999866e+00,-8.026769000000000265e-01,-3.242080999999999991e-01,6.766298400000000379e-01,-6.610428000000000415e-01,9.147386000000000406e-03
1.437557587826999903e+09,-4.285614500000000326e+00,-7.731952699999999901e-01,7.437401999999999624e+00,1.579697499999999977e+00,-2.021964000000000095e+00,-3.017674399999999979e-01,-3.333884999999999765e-01,6.693684500000000037e-01,-6.636528999999999900e-01,1.904592299999999933e-02
1.437557587836999893e+09,-1.557573799999999897e+00,1.328211299999999984e+00,4.905596300000000021e+00,1.521054499999999976e+00,-1.794722099999999987e+00,3.824016499999999819e-01,-3.399396000000000084e-01,6.622363000000000000e-01,-6.671053000000000122e-01,2.923630400000000115e-02
1.437557587849999905e+09,-7.058071999999999679e-01,-6.694107000000000252e-01,6.490224000000000437e+00,6.585126999999999509e-01,-1.869247700000000068e+00,4.031710600000000255e-01,-3.437751199999999896e-01,6.562987000000000126e-01,-6.704191600000000140e-01,4.035860000000000142e-02
1.437557587857000113e+09,3.065936799999999796e+00,-3.159016600000000174e+00,1.070294999999999996e+00,6.585126999999999509e-01,-1.869247700000000068e+00,4.031710600000000255e-01,-3.483402400000000232e-01,6.536275000000000279e-01,-6.701270999999999756e-01,4.857739800000000080e-02
1.437557587867000103e+09,2.442368500000000164e+00,-4.161111000000000004e+00,3.239577500000000221e+00,5.962044600000000472e-01,-2.072054899999999922e+00,2.064724599999999965e-01,-3.540997000000000172e-01,6.509884000000000226e-01,-6.689732699999999532e-01,5.746547999999999934e-02
1.437557587877000093e+09,1.029276599999999986e+00,-2.144184999999999786e+00,1.437851500000000060e+00,9.834930299999999903e-01,-1.931555899999999992e+00,7.452556000000000458e-02,-3.602278199999999764e-01,6.477237000000000133e-01,-6.680256999999999445e-01,6.657150400000000356e-02
1.437557587887000084e+09,1.466522199999999998e+00,-2.568769499999999928e-01,1.419650800000000102e+00,1.072679399999999950e+00,-1.826487100000000030e+00,9.407324999999999715e-02,-3.633821999999999885e-01,6.452406000000000530e-01,-6.682960000000000012e-01,7.070028999999999897e-02
1.437557587898999929e+09,1.884521200000000007e+00,2.073714700000000022e+00,6.242249600000000509e-01,1.072679399999999950e+00,-1.688431500000000085e+00,4.764748700000000226e-02,-3.689711999999999992e-01,6.407448999999999506e-01,-6.687039999999999651e-01,7.836593999999999505e-02
1.437557587907999992e+09,2.695554700000000192e+00,4.147809500000000149e+00,-9.894712599999999636e-01,8.429940299999999498e-01,-1.563814999999999955e+00,-7.330383000000000211e-03,-3.748144999999999949e-01,6.364472500000000199e-01,-6.687494000000000494e-01,8.499059999999999948e-02
1.437557587917999983e+09,2.413454999999999906e+00,4.538735400000000197e+00,1.305687800000000065e+00,8.429940299999999498e-01,-1.612684199999999901e+00,-1.466076500000000060e-01,-3.802413000000000043e-01,6.324461000000000110e-01,-6.687379500000000254e-01,9.065399000000000374e-02
1.437557587927000046e+09,4.840228599999999992e-01,3.598041999999999963e+00,4.167435600000000129e+00,9.712757499999999933e-01,-1.662775200000000009e+00,-1.710422600000000015e-01,-3.860767999999999978e-01,6.272358300000000497e-01,-6.693513399999999613e-01,9.741046999999999900e-02
1.437557587937000036e+09,4.870536999999999672e+00,4.206752299999999778e+00,-1.924689400000000106e+00,4.593706699999999810e-01,-1.478293899999999939e+00,-5.522221999999999964e-01,-3.927818000000000143e-01,6.225678000000000045e-01,-6.692034599999999722e-01,1.014816199999999946e-01
1.437557587947000027e+09,2.921758399999999867e+00,7.265882500000000466e-01,3.518053999999999792e+00,5.766567999999999694e-01,-1.601688599999999907e+00,-7.134905999999999748e-01,-4.000913999999999859e-01,6.174931000000000170e-01,-6.690770999999999802e-01,1.047140800000000010e-01
1.437557587957999945e+09,2.317254999999999843e+00,4.877528999999999892e-01,8.888770299999999569e-01,5.057964299999999636e-01,-1.505171999999999954e+00,-6.731734999999999802e-01,-4.109682700000000244e-01,6.102665000000000450e-01,-6.683500999999999470e-01,1.094896050000000037e-01
1.437557587969000101e+09,2.317254999999999843e+00,4.877528999999999892e-01,8.888770299999999569e-01,3.298672300000000251e-02,-1.468520000000000048e+00,-4.007276000000000171e-01,-4.109682700000000244e-01,6.102665000000000450e-01,-6.683500999999999470e-01,1.094896050000000037e-01
1.437557587979000092e+09,2.743840699999999799e+00,-7.525949499999999848e-01,1.676120000000000054e+00,8.552113000000000076e-02,-1.348790399999999945e+00,-3.640757000000000021e-01,-4.174928700000000159e-01,6.075837600000000283e-01,-6.663225999999999871e-01,1.120534400000000042e-01
1.437557587992000103e+09,5.735421000000000546e-01,-2.878640199999999982e+00,3.538511300000000137e+00,1.771509199999999895e-01,-1.313360300000000036e+00,-2.675589999999999913e-01,-4.227628999999999970e-01,6.047192999999999596e-01,-6.648766000000000398e-01,1.162980500000000000e-01
1.437557587997999907e+09,1.109286299999999947e+00,-2.064149899999999871e+00,1.214706000000000063e+00,1.185078549999999953e-01,-1.262047600000000047e+00,-2.736676299999999951e-01,-4.279555400000000231e-01,6.023178700000000330e-01,-6.630618999999999819e-01,1.200676499999999980e-01
1.437557588009000063e+09,3.191504499999999744e-01,-1.793503800000000092e+00,3.345678299999999883e+00,2.309070699999999920e-01,-1.132544199999999890e+00,-2.235766799999999999e-01,-4.324075600000000241e-01,5.996713999999999656e-01,-6.618195999999999524e-01,1.241478849999999995e-01
1.437557588016999960e+09,-2.691211700000000207e-01,-1.833029699999999984e+00,2.917656700000000214e+00,2.028072599999999892e-01,-1.114218200000000047e+00,-2.089159200000000050e-01,-4.361260800000000271e-01,5.971206999999999487e-01,-6.609215000000000506e-01,1.281545600000000007e-01
1.437557588026999950e+09,-1.597669599999999912e+00,-1.086630800000000008e+00,1.832028900000000071e+00,1.857030400000000137e-01,-1.014036299999999891e+00,-2.284635999999999889e-01,-4.396192700000000064e-01,5.950986000000000331e-01,-6.596749400000000430e-01,1.319904899999999881e-01
1.437557588040999889e+09,1.935762900000000064e+00,2.150868399999999792e+00,-7.060564000000000284e-01,4.654792999999999847e-01,-1.015258100000000052e+00,-4.410447200000000012e-01,-4.420158599999999827e-01,5.938115999999999950e-01,-6.591005300000000178e-01,1.326511200000000112e-01
1.437557588046999931e+09,-8.235082599999999919e-01,3.008909200000000062e-01,1.215632599999999952e+00,3.005457000000000267e-01,-1.194852500000000095e+00,-3.103195400000000048e-01,-4.466491000000000211e-01,5.903258300000000514e-01,-6.584818399999999849e-01,1.357268799999999942e-01
1.437557588059000015e+09,-2.011337300000000106e-01,-7.224798000000000053e-01,1.813104499999999897e+00,2.272418700000000125e-01,-9.676105400000000190e-01,-1.282816999999999985e-01,-4.506441999999999948e-01,5.876754499999999881e-01,-6.573436000000000279e-01,1.394870699999999908e-01
1.437557588066999912e+09,-1.238846799999999970e-01,3.730907399999999763e-01,4.211555699999999791e-01,1.783726499999999937e-01,-9.553932499999999717e-01,-2.235766799999999999e-01,-4.541701000000000210e-01,5.858348599999999573e-01,-6.558812000000000531e-01,1.426430300000000040e-01
1.437557588076999903e+09,-3.677010499999999737e-01,-1.281551399999999896e+00,-2.573547999999999947e-01,1.893682299999999985e-01,-1.084896700000000047e+00,-3.799581799999999787e-01,-4.580525999999999764e-01,5.840089000000000530e-01,-6.542032399999999637e-01,1.453949800000000070e-01
1.437557588088999987e+09,-5.946683999999999998e-02,-4.452619600000000122e-01,2.196192699999999914e-02,2.003638000000000086e-01,-1.031140600000000074e+00,-3.530801199999999973e-01,-4.671814000000000244e-01,5.786719999999999642e-01,-6.512732500000000258e-01,1.507430999999999910e-01
1.437557588102999926e+09,-2.652427199999999985e+00,-1.075877200000000089e+00,3.011944300000000130e+00,2.003638000000000086e-01,-1.031140600000000074e+00,-3.530801199999999973e-01,-4.709184200000000042e-01,5.760227999999999460e-01,-6.500873600000000030e-01,1.543375399999999953e-01
1.437557588107000113e+09,-2.652427199999999985e+00,-1.075877200000000089e+00,3.011944300000000130e+00,2.003638000000000086e-01,-1.031140600000000074e+00,-3.530801199999999973e-01,-4.709184200000000042e-01,5.760227999999999460e-01,-6.500873600000000030e-01,1.543375399999999953e-01
1.437557588119999886e+09,-2.652427199999999985e+00,-1.075877200000000089e+00,3.011944300000000130e+00,3.335324199999999961e-01,-9.639453000000000049e-01,-2.675589999999999913e-01,-4.758348199999999917e-01,5.723793499999999534e-01,-6.486401000000000527e-01,1.588372999999999868e-01
1.437557588148999929e+09,-2.091054399999999980e+00,-5.454349499999999740e-01,2.625723600000000157e+00,3.200933999999999724e-01,-8.845328700000000266e-01,-1.881464999999999943e-01,-4.833847600000000244e-01,5.676387999999999989e-01,-6.457386999999999988e-01,1.647635000000000072e-01
1.437557588151000023e+09,-2.091054399999999980e+00,-5.454349499999999740e-01,2.625723600000000157e+00,3.860668199999999772e-01,-7.574729300000000443e-01,-2.309070699999999920e-01,-4.833847600000000244e-01,5.676387999999999989e-01,-6.457386999999999988e-01,1.647635000000000072e-01
1.437557588151000023e+09,-2.091054399999999980e+00,-5.454349499999999740e-01,2.625723600000000157e+00,3.860668199999999772e-01,-7.574729300000000443e-01,-2.309070699999999920e-01,-4.833847600000000244e-01,5.676387999999999989e-01,-6.457386999999999988e-01,1.647635000000000072e-01
1.437557588157999992e+09,-1.664997300000000013e+00,2.472120299999999826e+00,7.054171000000000191e-01,3.860668199999999772e-01,-7.574729300000000443e-01,-2.309070699999999920e-01,-4.862768000000000090e-01,5.652443000000000328e-01,-6.449402600000000430e-01,1.675881899999999980e-01
1.437557588167000055e+09,-3.514685599999999854e-01,3.821792600000000206e-01,-5.811013000000000428e-01,1.795943799999999979e-01,-9.126326999999999634e-01,-4.434881800000000096e-01,-4.897663600000000117e-01,5.625841999999999787e-01,-6.440521000000000162e-01,1.697792899999999994e-01
1.437557588177000046e+09,1.347270000000000134e-01,-1.318729400000000052e+00,9.675027000000000488e-01,1.404990100000000075e-01,-9.761627000000000498e-01,-4.288274000000000252e-01,-4.937604400000000227e-01,5.599370599999999865e-01,-6.427536999999999834e-01,1.718684699999999954e-01
1.437557588197999954e+09,8.037429000000000379e-01,1.922426200000000029e-01,2.107700299999999860e+00,3.909537499999999888e-01,-8.344418999999999587e-01,-5.962044600000000472e-01,-4.992588199999999921e-01,5.551607600000000309e-01,-6.417041399999999784e-01,1.753652800000000123e-01
1.437557588197999954e+09,8.037429000000000379e-01,1.922426200000000029e-01,2.107700299999999860e+00,3.909537499999999888e-01,-8.344418999999999587e-01,-5.962044600000000472e-01,-4.992588199999999921e-01,5.551607600000000309e-01,-6.417041399999999784e-01,1.753652800000000123e-01
1.437557588209000111e+09,1.640491500000000047e-01,1.536325500000000011e+00,-2.499048000000000158e+00,1.123992060000000015e-01,-8.796459399999999595e-01,-7.586946500000000260e-01,-5.041086700000000365e-01,5.517775400000000108e-01,-6.405718000000000245e-01,1.763065199999999944e-01
1.437557588217000008e+09,-2.398095100000000035e-01,-7.331142400000000281e-01,-1.503141499999999908e+00,-1.795943799999999979e-01,-9.737192000000000069e-01,-6.841690499999999453e-01,-5.094066000000000427e-01,5.494233400000000378e-01,-6.383556999999999704e-01,1.764681800000000023e-01
1.437557588226999998e+09,-2.398095100000000035e-01,-7.331142400000000281e-01,-1.503141499999999908e+00,-5.619960300000000075e-02,-1.000597200000000075e+00,-6.194173699999999672e-01,-5.094066000000000427e-01,5.494233400000000378e-01,-6.383556999999999704e-01,1.764681800000000023e-01
1.437557588236999989e+09,-7.254764999999999686e-01,-2.105765299999999840e+00,2.229333000000000009e-02,1.612684299999999904e-01,-7.110471999999999904e-01,-4.752531600000000078e-01,-5.180540999999999618e-01,5.447537000000000074e-01,-6.345602999999999660e-01,1.794344599999999901e-01
1.437557588246999979e+09,-1.287386700000000106e+00,-2.387822200000000006e+00,8.118697400000000064e-01,3.017674399999999979e-01,-6.291911999999999505e-01,-2.748893499999999768e-01,-5.207123999999999642e-01,5.424503999999999992e-01,-6.338034999999999641e-01,1.813822200000000107e-01
1.437557588257999897e+09,-2.847567999999999877e+00,-6.164570000000000327e-01,1.586440800000000095e+00,3.225368599999999808e-01,-5.974262399999999973e-01,-1.319468900000000111e-01,-5.222751500000000213e-01,5.404763000000000206e-01,-6.333647399999999816e-01,1.842913499999999927e-01
1.437557588266999960e+09,-2.133673400000000164e+00,3.233522999999999925e+00,1.653619799999999973e+00,4.642575999999999925e-01,-4.007276000000000171e-01,5.497786999999999813e-02,-5.228300000000000169e-01,5.394069999999999698e-01,-6.333183599999999691e-01,1.860019900000000059e-01
1.437557588276999950e+09,-4.061530600000000213e+00,-1.254432699999999956e+00,3.066219300000000203e+00,2.907718400000000036e-01,-6.145304400000000111e-01,-7.330382600000000248e-02,-5.223993000000000109e-01,5.379466999999999999e-01,-6.338757999999999893e-01,1.895097599999999993e-01
1.437557588286999941e+09,-1.150210399999999966e+00,2.204705699999999879e+00,2.772042799999999918e+00,4.141666299999999801e-01,-3.787364699999999917e-01,5.009095000000000214e-02,-5.237247000000000430e-01,5.357680000000000220e-01,-6.336745000000000294e-01,1.926702999999999888e-01
1.437557588296999931e+09,-1.258911399999999903e+00,2.564008700000000029e+00,-2.466368700000000011e-02,1.038470940000000009e-01,-4.972442999999999724e-01,-6.352997999999999978e-02,-5.245697999999999750e-01,5.343866000000000449e-01,-6.334796499999999497e-01,1.948358900000000116e-01
